0.0899825239967969,0.10146546519051,0.0606512434573637,0.056780889854525
0.0588948191143572,0.0465990497937633,0.0795646101512291,0.0713104850233153
0.0849343488613764,0.103264875813491,0.118486989289522,0.112084538779325
0.211115308519867,0.210659289318654,0.097455613522066,0.0974686321009089
0.0413488030123214,0.0744356289764659,0.0663279929474272,0.0665840806129078
0.0540601996084054,0.06750245557891,0.198066148837959,0.193352023622504
0.050980455811239,0.0370611040723614,0.0613577868789434,0.0514666681195161
0.154780009761453,0.11721387764232,0.0800646395870933,0.0705051201016263
0.0357982245687809,0.0599005897788124,0.0753900485147757,0.123535734704799
0.0102510104447396,0.0072705845361472,0.0855933117714745,0.0464329155403431
0.069296980690625,0.0670534358359873,0.166690036413018,0.171237622077266
0.0750805490081095,0.0368681477977791,0.0585234821256664,0.0528726571032571
0.0859768277862006,0.0598884723666641,0.236128235442771,0.162520576613369
0.0768275686229269,0.0486954931725955,0.25704102549288,0.167568248351691
0.0648301034234464,0.0245621801392796,0.0940561943721992,0.0637691366417265
0.0162095238079524,0.0137037386173486,0.104530199793064,0.0776932227373537
0.0464294606095387,0.0383456652828803,0.0684998470737978,0.0607232370206879
0.120136638792853,0.0938423488340858,0.119396804521481,0.0889444183040824
0.283398761517472,0.202074685444434,0.158803812055676,0.119313513722133
0.107621514859299,0.0859576802079876,0.186228523168851,0.157181931659579
0.0756959229604238,0.0711701471979419,0.0969960041758087,0.104734654262386
0.0745784801741441,0.0867239078506827,0.163888812065125,0.18724771782204
0.192963003387882,0.13440099136076,0.0754335956234071,0.0841898733094611
0.0438025621697307,0.0224061039690342,0.0737298269307724,0.0597384738761725
0.114670937570433,0.136683759383029,0.065614785136724,0.0836072416148252
0.0735507756989035,0.0703636478477468,0.0587666564517551,0.07279665702609
0.0766044992229177,0.035508730655743,0.0797541088045195,0.06238403695601
0.316756553120083,0.171529529305796,0.127380202006963,0.0947847947892216
0.0690340909899937,0.0612313888139195,0.0952056268299067,0.0772573165250597
0.157622218856381,0.154910282542308,0.0660174903114913,0.0630433128249866
0.0668507108154396,0.0514805086940113,0.0846034920325986,0.0773480373641683
0.0458677978151374,0.0374603534324302,0.0889641452856638,0.0857390137734236
0.0202362848730344,0.0220332043762836,0.123738817077268,0.115205604100117
0.0854707455469502,0.0595299312327471,0.0679329669585934,0.0663507274800429
0.092491143486566,0.059373355211897,0.111728526030978,0.114681399668808
0.0694638352013296,0.0592718167851368,0.0953730112286629,0.102046878870439
0.102089131509678,0.0509677914022985,0.154035094883983,0.120896273723769
0.0410453217902816,0.0606956705968413,0.0955539825544865,0.105088358538018
0.0294109918177128,0.0378543243536519,0.124493795585025,0.130310247514259
0.106825937516987,0.106692865180473,0.0876035938660304,0.0671391970029584
0.065958126862016,0.0984194320367856,0.0877668609221776,0.0903815490417872
0.0655547512384752,0.0336189123982977,0.122140332642529,0.0697617341712531
0.0451149410671658,0.0600485105533153,0.106528866553196,0.119720254403849
0.0275635816829486,0.039950485392991,0.0782737020765328,0.0826942814876222
